,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
43,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4llK75pXNWZz6KAho2Gp16,259453,4
44,0.358,0.557,10,-7.398,1,0.059,0.695,0.0,0.0902,0.494,85.043,5uCax9HTNlzGybIStD3vDh,211467,4
45,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.73e-05,0.0724,0.287,100.002,2aSC2xhRxOLiiZZVjhbylH,227880,4
46,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,0u2P5u6lvoDfwTYjAADbn4,200186,4
47,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,4OafepJy2teCjYJbvFE60J,198160,4
48,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421,5qrSlOut2rNAWv3ubArkNy,196493,4
49,0.401,0.503,2,-8.084,1,0.0437,0.0158,0.0,0.134,0.236,118.491,0yc37FvbXRwwFaQxzpxbsd,181408,4
50,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,4iLqG9SeJSnt0cSPICSjxv,211475,4
51,0.749,0.774,9,-6.221,1,0.12,0.0857,1.14e-05,0.11,0.35,99.019,1vYh9x8UmFTLbXiizk9Qc5,217533,4
52,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,2dLLR6qlu5UJ5gk0dKz0h3,190185,4
53,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,2ez6qvOTHKeI3ss80NGqnI,184280,4
54,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,1p80LdxRV74UKvL8gnD7ky,231827,4
55,0.623,0.627,5,-6.73,1,0.0518,0.603,0.00908,0.316,0.459,100.04,3BwR5psKNxcyqWoc80eOuq,211340,4
56,0.55,0.415,9,-6.557,0,0.052,0.161,0.0,0.108,0.274,172.065,2JqnpexlO9dmvjUMCaLCLJ,205463,4
57,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,3jjujdWJ72nww5eGnfs2E7,207133,4
58,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.394,0.493,144.107,5JEx7HbmvHQQswJCsoo9rA,182623,4
59,0.686,0.457,11,-8.322,1,0.0468,0.595,0.0,0.105,0.718,150.953,1EzrEOXmMH3G43AXT1y7pA,242187,4
60,0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,0prNGof3XqfTvNDxHonvdK,230227,4
61,0.657,0.569,2,-6.287,1,0.0542,0.201,1.38e-05,0.126,0.399,102.054,6UnCGAEmrbGIOSmGRZQ1M2,233880,4
62,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,0.385,99.991,5PYQUBXc7NYeI1obMKSJK0,223523,4
63,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,6V1bu6o1Yo5ZXnsCJU8Ovk,235545,4
64,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,78nplE9X2ZGvQh3TKgvldE,218293,4
65,0.427,0.689,7,-5.589,1,0.135,0.021,1.69e-06,0.203,0.706,88.875,2e9N4vHYVUwSwRorBzsZXE,217480,4
66,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,2qxmye6gAegTMjLKEBoR3d,169354,4
67,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,232253,4
68,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,206693,4
69,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,2wrJq5XKLnmhRXHIAf9xBa,167693,4
70,0.588,0.791,7,-5.595,1,0.0402,0.00245,0.00258,0.118,0.487,94.933,4D7kxLhSz7siCOw7KA5rQn,231000,4
71,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885,6A8dnC0xkiuWN4BshmTB2I,194013,4
72,0.649,0.762,11,-5.153,0,0.0447,0.0852,0.00383,0.118,0.48,107.034,3sJHkcxojoJD2Ytbo1yLLF,213693,4
73,0.733,0.552,7,-7.404,1,0.0993,0.0833,7.59e-06,0.141,0.279,125.311,1ShHhJlzaLuoZbJ3aP4z0m,197307,5
74,0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,37FXw5QGFN7uwwsLy8uAc0,217707,4
75,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,66qlqxhEMpSHOzjRK4il0b,261154,4
76,0.468,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,2hKdd3qO7cWr2Jo0Bcs0MA,259933,4
77,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,0hVXuCcriWRGvwMV1r5Yn9,219947,4
78,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,0W4Kpfp1w2xkY3PrV714B7,163133,4
79,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,2kJwzbxV2ppxnQoYw4GLBZ,208687,4
80,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,27SdWb2rFzO6GWiYDBTD9j,211667,4
81,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05e-06,0.101,0.404,103.952,6oJ6le65B3SEqPwMRNXWjY,228267,4
82,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,4wCmqSrbyCgxEXROQE6vtV,244973,4
83,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4h8VwCb1MTGoLKueQ1WgbD,247427,4
84,0.665,0.62,1,-5.43,1,0.035,0.417,0.0,0.113,0.451,91.008,2uEJanMvnA1dXgX1ASnPQm,192075,4
85,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,1ZMiCix7XSAbfAJlEZWMCp,240133,4
86,0.678,0.783,7,-4.672,0,0.0828,0.0331,1.51e-05,0.134,0.679,102.0,7HzCxalzzYQOFb9a7Xs3j6,198760,4
87,0.666,0.78,7,-5.177,1,0.0404,0.044,0.0,0.128,0.795,90.004,7MapZTlRqFfUteNcghsTwf,190480,4
88,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.996,79cuOz3SPQTuFrp8WgftAu,199440,4
89,0.453,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,0ll8uFnc0nANY35E0Lfxvg,236160,4
90,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,1NrJYpdAi7uosDRPmSYrsG,208107,4
91,0.346,0.429,8,-12.187,1,0.0832,0.262,0.000827,0.138,0.0885,158.931,6YaC65M3ujeROidG3b09J0,260867,3
92,0.791,0.565,5,-3.933,0,0.0439,0.0623,0.0,0.156,0.181,99.961,5icOoE6VgqFKohjWWNp0Ac,156347,4
93,0.488,0.343,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,4l0Mvzj72xxOpRrp6h8nHi,206459,4
94,0.644,0.548,1,-5.416,0,0.0286,0.0209,8.68e-06,0.134,0.166,90.042,6IwKcFdiRQZOWeYNhUiWIv,253813,4
95,0.372,0.355,8,-8.436,0,0.03,0.754,0.0,0.167,0.142,126.705,6TYlDTa9AQDvjqwbxlvFyI,237427,4
96,0.381,0.594,3,-5.97,1,0.0486,0.348,0.0,0.0925,0.273,143.86,7A2eDNBgJrEVE87C8pOMqN,290907,4
97,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,2Bs4jQEGMycglOfWPBqrVG,228133,4
98,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4E6cwWJWZw2zWf7VFbH7wf,258827,4
99,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,38YgZVHPWOWsKrsCXz6JyP,215173,4
100,0.688,0.53,11,-5.507,1,0.0333,0.443,0.0,0.0995,0.162,106.958,60iSKGrGazRzICtMjADNSM,205687,4
101,0.58,0.687,6,-5.4,1,0.106,0.229,0.0,0.109,0.187,76.014,1Omt5bfz1tZUCqd26HxbS0,240600,4
102,0.668,0.739,4,-4.919,1,0.0308,0.0383,0.0,0.13,0.571,131.918,6Vecwo7AHst9V2CE3kmwr0,231467,4
103,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,2Fxmhks0bxGSBdJ92vM42m,194088,4
104,0.473,0.82,8,-5.702,1,0.0408,0.031,1.55e-05,0.0414,0.678,84.893,14sAMwqbuFDSlLKmVBD9MI,221413,4
105,0.774,0.756,1,-4.995,1,0.0389,0.0423,0.0,0.305,0.931,144.032,6RtPijgfPKROxEzTHNRiDp,224840,4
106,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
