,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
37,0.071,0.00897,0,-30.08,1,0.0429,0.9890000000000001,0.888,0.129,0.0579,75.72399999999999,6zgklsgTYXw9pVHY2oOG81,198000,5,66,False
38,0.17800000000000002,0.205,2,-18.045,1,0.0444,0.941,0.953,0.105,0.039,127.789,0ZeJPTDWrekMCTMrQ4bqtE,208165,3,65,False
39,0.0664,0.00692,10,-33.73,0,0.0434,0.981,0.937,0.10800000000000001,0.07200000000000001,73.711,4vF5CLuFgNo6o3Rt2FrNoA,188000,4,64,False
40,0.0602,0.0873,0,-25.05,1,0.0445,0.965,0.866,0.107,0.0359,64.171,3OqcOAdUlLunxWhIQoI1cY,229404,3,64,False
41,0.233,0.228,5,-21.068,0,0.0363,0.922,0.941,0.11599999999999999,0.0641,96.78299999999999,7L2Jb9DnmWEFFqWRdlfEgz,208000,4,59,False
42,0.0962,0.0541,0,-25.214000000000002,1,0.0398,0.976,0.9590000000000001,0.16699999999999998,0.0588,174.739,71mN9aVMlm4vBZ6YzKPKeR,175814,3,60,False
43,0.24100000000000002,0.043,8,-24.346999999999998,1,0.0399,0.966,0.8740000000000001,0.10800000000000001,0.0711,68.391,2KCD0Kx46ftF8quaA1I0cP,191429,1,62,False
44,0.27899999999999997,0.0493,9,-25.226,1,0.0369,0.991,0.89,0.0905,0.0375,139.469,2i171UfyH6nG0qqrIdwoCO,222729,4,60,False
45,0.139,0.0291,2,-31.679000000000002,0,0.039,0.9670000000000001,0.866,0.126,0.0397,74.044,2Wx7l5zsE7N5YQssh32eqq,164000,4,59,False
46,0.107,0.0355,2,-33.218,0,0.0414,0.932,0.9329999999999999,0.0996,0.0817,89.788,3TCIHrNMw2vupAQfg3krlO,176000,4,59,False
47,0.10099999999999999,0.00213,3,-35.65,1,0.0432,0.992,0.902,0.105,0.0604,69.226,38FoeSh8Ll0dA5TuflbviN,223956,4,64,False
48,0.275,0.0416,9,-29.603,1,0.0356,0.9490000000000001,0.875,0.0726,0.036000000000000004,63.106,3TizifrzD8kqNPVej7OgIu,184085,4,59,False
49,0.185,0.0321,9,-28.884,0,0.0375,0.9890000000000001,0.938,0.086,0.0547,59.95,1jap0U96d4528KaolN2nnz,184186,4,60,False
50,0.16899999999999998,0.0108,10,-33.159,1,0.0431,0.993,0.966,0.10300000000000001,0.0525,127.361,3GJyYi78wUaUZgbrwipcpG,182250,3,61,False
51,0.36700000000000005,0.0571,0,-25.33,1,0.0534,0.958,0.899,0.0963,0.14,97.929,4cQslVzf6ICrDuEozu5NPv,184388,3,64,False
52,0.382,0.0337,8,-23.625,0,0.0329,0.9840000000000001,0.884,0.0732,0.0754,74.977,65xP0yIcJ0SYRk5Dsd24Xr,195963,4,64,False
53,0.226,0.00182,3,-28.999000000000002,1,0.0357,0.9940000000000001,0.898,0.10099999999999999,0.0495,66.375,5dqRiHMA7pnxi2Z1mGRn2e,203823,4,64,False
54,0.0783,0.00185,2,-27.693,1,0.0488,0.833,0.95,0.11199999999999999,0.0369,169.93900000000002,1vXutoJkTys1XoWZHymwuM,219569,5,63,False
55,0.237,0.122,7,-25.619,0,0.0351,0.973,0.792,0.0923,0.0475,63.388000000000005,5NRw5ubJI9f9LkzF5QKogC,227514,4,63,False
56,0.158,0.0375,5,-28.03,1,0.0371,0.935,0.885,0.102,0.0958,133.01,6WPhQfpJOY2elhjJHI27H5,152598,5,63,False
57,0.17300000000000001,0.0074,8,-33.416,1,0.0392,0.9890000000000001,0.8290000000000001,0.11699999999999999,0.0395,75.101,2eEmTR3Z7KnbZ6wkctRIjO,144500,4,66,False
58,0.19,0.0197,5,-28.164,0,0.036000000000000004,0.995,0.965,0.0848,0.0351,79.619,1WibRGaemUausx1GX9VPhv,200400,4,65,False
59,0.17300000000000001,0.0185,2,-36.582,0,0.0403,0.965,0.905,0.1,0.0642,138.268,4BOCx4hnSq0xWO3lcEbibQ,249818,4,66,False
60,0.22399999999999998,0.0138,10,-30.011,0,0.0367,0.9940000000000001,0.904,0.105,0.0863,60.583999999999996,2Ud0BKOtLvXRFXXE6ikCKn,206000,4,65,False
61,0.212,0.007490000000000001,2,-29.575,0,0.0352,0.996,0.9309999999999999,0.0761,0.0985,71.061,4CVtPhfKMyA8ST6ZQhJvZY,177250,4,66,False
62,0.157,0.00141,6,-32.247,1,0.0483,0.975,0.9420000000000001,0.10300000000000001,0.0342,72.702,6BY4VEgqQ0DHcT0JvkssqM,393000,4,23,False
63,0.192,0.0437,0,-28.944000000000003,1,0.0388,0.99,0.927,0.0919,0.149,135.623,6IXsK0Bht1J6Xq6xlQwUKb,227730,4,58,False
64,0.16699999999999998,0.0434,5,-32.646,1,0.0393,0.9179999999999999,0.914,0.0943,0.0995,69.67,5BKUtdSZvfkCyjDCFMG4Mu,200750,4,59,False
65,0.20199999999999999,0.0228,2,-31.471,0,0.0384,0.9740000000000001,0.9309999999999999,0.129,0.0501,73.317,4oFJxQJJJjcEY1jD7H7JsH,192250,4,59,False
66,0.0794,0.0034799999999999996,10,-35.36,1,0.0449,0.987,0.925,0.106,0.14800000000000002,83.303,5wqIlPSJHeUZn34gcS7KQR,169250,4,59,False
67,0.29600000000000004,0.0318,3,-29.544,1,0.0377,0.972,0.965,0.128,0.18100000000000002,178.74599999999998,0BFGPgLej2COqSzwxKmpkU,106214,4,59,False
68,0.233,0.00336,0,-30.866999999999997,0,0.0396,0.996,0.966,0.11900000000000001,0.05,76.94,6NTDYbHPwOKpGXQw2WWfLo,162926,4,59,False
69,0.19,0.0188,5,-29.496,1,0.0423,0.993,0.922,0.122,0.0359,141.759,7KujAid8IJ07XiTbtWccve,166438,5,59,False
70,0.128,0.0444,4,-17.167,0,0.0436,0.9490000000000001,0.833,0.111,0.162,59.031000000000006,6K6L7X4M60Mk3dk9i7gN2u,100000,4,59,False
71,0.32,0.0269,7,-31.134,1,0.0425,0.996,0.889,0.08,0.28,138.186,51Q43uqDOTCvY3I6bzG9Hd,222152,4,58,False
72,0.188,0.00244,1,-36.946,1,0.049,0.99,0.86,0.107,0.0308,65.042,2shMUWiutqxULZqBxNbJ9W,221043,4,58,False
73,0.163,0.16,2,-22.820999999999998,0,0.0391,0.446,0.975,0.14400000000000002,0.10300000000000001,62.533,1wGBlnU35r8mR5jJovQJVv,202500,3,58,False
74,0.187,0.115,7,-24.73,0,0.04,0.937,0.912,0.10800000000000001,0.0395,65.834,1I1YHO7tw52jmXsCsXzXAT,204235,4,59,False
75,0.0653,0.0831,7,-22.979,1,0.0403,0.93,0.857,0.0923,0.0416,59.849,0REl0m4yaSf1YJFFU5M3Q7,220286,4,60,False
76,0.20600000000000002,0.361,0,-14.128,1,0.0382,0.0123,0.764,0.11199999999999999,0.0422,60.056000000000004,1EgWZkH5xIMi6YOjRUHO08,255000,4,60,False
77,0.105,0.0183,5,-31.458000000000002,1,0.04,0.991,0.917,0.0872,0.0385,79.413,1fFIHg6d5sSwqN2LQEFE9Z,155505,5,65,False
78,0.11800000000000001,0.0342,3,-28.215999999999998,1,0.0408,0.986,0.922,0.129,0.131,72.486,28Vm9HwBIfy13ZPEffBFOF,155750,1,65,False
79,0.21,0.0775,4,-27.163,1,0.0378,0.866,0.773,0.08900000000000001,0.0585,70.301,2FFmtyN7w3TUtRzBjAsSog,185143,4,63,False
80,0.16899999999999998,0.00894,7,-33.996,1,0.0446,0.983,0.9620000000000001,0.10099999999999999,0.0639,77.358,4TPp6xOTaRNv7AmDQG9oc8,146500,5,62,False
81,0.256,0.111,1,-23.05,1,0.0433,0.888,0.929,0.0678,0.0474,68.249,70gtDucGX9VU6OnaEw4aHB,230292,4,62,False
82,0.0748,0.134,10,-18.692,1,0.0374,0.9690000000000001,0.8909999999999999,0.0941,0.0577,78.28399999999999,3IvRypHZvFCKf6y7H4VLSX,229910,4,62,False
83,0.0857,0.0033399999999999997,7,-35.427,0,0.0474,0.985,0.853,0.10800000000000001,0.153,72.62100000000001,3zElUjNtIsgfRmC0r7ETgB,166750,3,63,False
84,0.188,0.00175,9,-36.439,1,0.0547,0.995,0.946,0.11,0.191,78.818,1qox7A6GvcVMcqhpOoIzsX,159500,4,64,False
85,0.177,0.0419,0,-27.935,1,0.0343,0.975,0.8959999999999999,0.0955,0.0664,67.428,1PNt244wavcvey9oRuJpC0,275831,4,63,False
86,0.0753,0.00365,8,-35.695,0,0.0412,0.981,0.8079999999999999,0.11699999999999999,0.0468,79.089,0RJMCNCnzAePPYHcktJSFK,216250,3,62,False
87,0.106,0.0156,5,-31.369,1,0.0381,0.968,0.907,0.0902,0.035,76.267,7oer6yNo6fI6Ln1fQnEx2O,212500,4,62,False
88,0.303,0.0298,0,-30.694000000000003,1,0.0394,0.9309999999999999,0.83,0.095,0.0366,66.066,564sRJoCWNRZhGf0aMnx5Q,186699,4,62,False
89,0.205,0.135,4,-27.587,1,0.0456,0.87,0.978,0.10800000000000001,0.062,86.646,6D967Vt12iMXmzl8w435G9,167547,3,63,False
90,0.14300000000000002,0.006790000000000001,9,-32.17,1,0.0447,0.961,0.7759999999999999,0.1,0.10400000000000001,139.409,5q2kDGsW09g8BClGCuYrdT,205091,4,64,False
91,0.27,0.0039700000000000004,3,-29.451,1,0.0347,0.995,0.9309999999999999,0.0815,0.147,76.21300000000001,1hVJfoKOPYUvpJq7e7FaUb,231752,4,62,False
92,0.2,0.0742,0,-26.171,0,0.0402,0.972,0.8959999999999999,0.0958,0.0853,65.331,3bAtxrkDk2Frq55ebz7gnP,189250,3,63,False
93,0.158,0.153,4,-19.448,1,0.0346,0.679,0.9009999999999999,0.10800000000000001,0.0655,89.46700000000001,4xYu3ms4RRPwYjoZV7qEPl,245514,5,64,False
94,0.157,0.0222,10,-34.311,1,0.0387,0.987,0.932,0.0878,0.038,77.634,0p36mcb6dERGP5t7bbYHBr,168500,4,63,False
95,0.185,0.00329,2,-32.404,1,0.0499,0.977,0.816,0.114,0.071,58.54,7zCXE5rdGmk2YzsSWuhO8I,180750,4,64,False
96,0.204,0.00988,7,-33.749,1,0.0435,0.977,0.754,0.0974,0.0746,69.683,6CtgSHDxivSLqi4vjYCUs8,161500,3,66,False
97,0.252,0.0026899999999999997,0,-33.855,0,0.0389,0.9840000000000001,0.987,0.115,0.0584,71.66,5AZo9tfw2mN8A4u7P67GdU,81365,5,62,False
98,0.222,0.0848,1,-22.813000000000002,1,0.0402,0.975,0.917,0.0924,0.0752,103.09899999999999,0xEg9liMO4qzuYNR5vedT1,213000,3,63,False
99,0.0969,0.0634,0,-25.11,1,0.0407,0.987,0.953,0.071,0.0364,67.134,199eFrnapH9EbC0H3YKLGq,222667,3,63,False
100,0.066,0.0784,0,-22.101999999999997,1,0.0543,0.956,0.95,0.086,0.0358,57.106,4HCXlxCrIqj88FHwkpW3eO,199200,4,63,False
101,0.235,0.0774,6,-21.826,1,0.0411,0.976,0.9540000000000001,0.102,0.0358,117.118,2GIe5lrouDEYleKDmGHoc7,225852,5,63,False
102,0.209,0.0472,0,-31.307,0,0.0342,0.9690000000000001,0.9329999999999999,0.086,0.0542,61.651,7sJyhrLf0RVjYJex4ZomXU,144000,3,58,False
103,0.233,0.0205,8,-30.403000000000002,1,0.0484,0.9670000000000001,0.914,0.105,0.0262,71.292,2mj5YHtlPbn4ojOKTn581M,232868,4,58,False
104,0.174,0.0848,1,-28.828000000000003,0,0.0457,0.8640000000000001,0.81,0.109,0.0385,62.783,6ZOFi1lrqkO23JQHP3rKOg,168000,5,58,False
