,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
43,0.507,0.455,8,-6.492,1,0.0279,0.356,0.0,0.0889,0.333,137.87,1PZG9IBZMCY6HdK2v8kSYo,235393,4
44,0.615,0.332,7,-10.161,1,0.0295,0.639,0.0,0.15,0.515,125.894,3hAQVgA6Vn9gB8aq70Dm9h,183173,4
45,0.618,0.37,10,-10.5,1,0.0543,0.883,0.0,0.123,0.433,114.26,0Uon5NsSAkBDx69XYOaQ5P,177153,4
46,0.548,0.715,0,-6.798,1,0.0511,0.143,2.21e-06,0.218,0.393,159.924,3zjw3EZfvgjuR4AQhVlNq7,176975,4
47,0.512,0.453,2,-8.991,1,0.0291,0.771,0.0914,0.065,0.236,124.05,6WMf0Om41Z6HlMzXFuZ4F0,258533,4
48,0.65,0.463,0,-8.092,1,0.144,0.676,0.0,0.164,0.433,82.979,6Lx8iWqYzIT5hnuriaGCY9,211515,4
49,0.623,0.525,0,-8.084,1,0.136,0.344,1.77e-05,0.0971,0.516,191.817,7gxW8RQnNQHAFi6aBVMCBL,201087,4
50,0.576,0.453,3,-4.4,1,0.0294,0.814,0.0,0.267,0.418,107.89,114xcQz8sZ6fxRBTZmgmNE,195452,4
51,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,2kJwzbxV2ppxnQoYw4GLBZ,208687,4
52,0.78,0.261,2,-9.626,1,0.0488,0.332,0.0,0.238,0.639,92.105,78rFhTXf81WtRS7Ubl2f4V,148987,4
53,0.435,0.336,7,-11.046,1,0.0454,0.773,0.0,0.129,0.375,104.067,6IKoE1DlvzdGfzUS9QQaVP,194422,1
54,0.644,0.442,9,-9.415,1,0.0306,0.678,0.0235,0.099,0.583,144.029,1aT20eW3nb0jGad5IJ6Wah,189600,4
55,0.633,0.242,3,-8.523,0,0.0761,0.515,0.0,0.0839,0.694,98.219,0Wc6cbF38a90b8wov9V63F,160791,4
56,0.775,0.626,11,-7.437,1,0.0695,0.718,1.37e-06,0.267,0.642,123.991,5tYqK9de9RC6PMKDaJvr4Q,155323,4
57,0.375,0.282,4,-11.761,1,0.0409,0.897,0.00168,0.0952,0.295,77.656,5y2TuOFgwlpztHlqENHQOE,219300,4
58,0.587,0.453,6,-7.494,1,0.0282,0.534,0.112,0.156,0.253,89.997,0c0ZcsOesYMcOc6sAEOrY9,177231,4
59,0.72,0.658,2,-7.414,1,0.0446,0.0329,0.0302,0.123,0.134,98.001,75ylrnob5O80WTKi9ugZ1Z,171898,4
60,0.419,0.113,2,-15.591,1,0.0458,0.943,0.000654,0.139,0.534,160.121,0bUm2G8Iz9oWd6NvGyNWOz,288731,3
61,0.686,0.299,7,-11.047,0,0.032,0.878,0.561,0.101,0.627,149.143,33ry67NZycIR011igWIFD3,192573,4
62,0.529,0.0508,11,-17.296,1,0.0343,0.96,2.11e-05,0.113,0.0787,118.25,6tYjeVpoBagQoXWIcEaAzP,252347,4
63,0.146,0.0237,7,-33.331,1,0.0375,0.994,0.971,0.0903,0.279,78.006,6lz4vzv0JlD73qeKW5qsUT,140999,4
