,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
0,0.605,0.5589999999999999,3,-8.173,0,0.281,0.11599999999999999,0.000182,0.298,0.826,65.23100000000001,0S8RofTnTxIkL8nPwXfS38,145882,3,51,False
1,0.8370000000000001,0.449,1,-7.019,1,0.0554,0.0301,5.3700000000000004e-05,0.0604,0.825,124.021,6Qa0wHpaiaIzXgMptP3rxV,328000,4,47,False
2,0.755,0.645,3,-6.933,0,0.0944,0.625,5.79e-06,0.19699999999999998,0.695,99.889,6iC4xfqow6iAsRhPh5IrWz,213600,4,58,False
3,0.8240000000000001,0.636,9,-4.833,1,0.29600000000000004,0.225,0.0,0.0768,0.7020000000000001,97.97399999999999,1Hkzl9LeZIrKAUMTz6JEJO,199373,4,55,False
4,0.687,0.79,8,-7.122000000000001,1,0.19399999999999998,0.11900000000000001,2.57e-05,0.10400000000000001,0.603,99.669,5GmvLu8Ok9KqBakA6jTEVK,199198,4,51,False
5,0.775,0.687,1,-6.1739999999999995,1,0.0725,0.493,8.499999999999999e-05,0.0958,0.541,108.01700000000001,71EKIFqUvCAT1WK1g4tnBa,202222,4,60,False
6,0.84,0.501,1,-7.8629999999999995,0,0.0566,0.6709999999999999,0.0474,0.10300000000000001,0.5579999999999999,104.0,0pHuYN05YtNEzIhbtjcf0S,181154,4,52,False
7,0.802,0.831,5,-5.482,0,0.0545,0.191,0.098,0.0781,0.843,117.962,6buKvHjEDHhPgDvosjtsbv,183353,4,50,True
8,0.785,0.787,0,-4.881,1,0.0539,0.0963,1.5e-06,0.0491,0.741,100.01100000000001,5ZmKfdpnBSN6lzIMP1jgO6,196550,4,45,False
9,0.718,0.757,9,-5.065,1,0.0529,0.311,0.000512,0.0863,0.545,95.022,6av7Lr77ADCjl4icm4jTzj,222982,4,46,False
10,0.879,0.605,11,-10.628,0,0.0593,0.0269,0.147,0.0404,0.616,113.992,6AjQgBOdo0JhRL3jLEDr0T,320186,4,46,False
