,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
37,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,3JvrhDOgAt6p7K8mDyZwRd,204280,4,79,False
38,0.764,0.32,11,-7.209,1,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.01899999999999,2b8fOow8UzyDFAE27YhOZM,189486,4,89,False
39,0.664,0.642,6,-5.961,1,0.038,0.129,0.0,0.114,0.501,118.00200000000001,5L79aNYCTKiZq7vaOElXYj,209693,4,68,False
40,0.773,0.8190000000000001,0,-5.946000000000001,0,0.11800000000000001,0.428,0.0,0.0679,0.585,92.98700000000001,3dhjNA0jGA8vHBQ1VdD6vV,269187,4,80,False
41,0.546,0.311,1,-10.395999999999999,1,0.0288,0.818,1.65e-05,0.107,0.24600000000000002,147.464,13HVjjWUZFaWilh2QUJKsP,260533,4,73,False
42,0.845,0.5670000000000001,5,-8.118,0,0.0956,0.59,0.0014199999999999998,0.0811,0.7929999999999999,125.02,3pzjHKrQSvXGHQ98dx18HI,205680,4,2,False
43,0.6509999999999999,0.6629999999999999,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4llK75pXNWZz6KAho2Gp16,259453,4,80,False
44,0.358,0.557,10,-7.398,1,0.059000000000000004,0.695,0.0,0.0902,0.494,85.04299999999999,5uCax9HTNlzGybIStD3vDh,211467,4,85,False
45,0.777,0.414,6,-7.44,0,0.0946,0.00421,2.7300000000000003e-05,0.0724,0.287,100.00200000000001,2aSC2xhRxOLiiZZVjhbylH,227880,4,70,False
46,0.35100000000000003,0.29600000000000004,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.28399999999999,0u2P5u6lvoDfwTYjAADbn4,200186,4,88,False
47,0.568,0.6559999999999999,8,-5.412999999999999,1,0.0433,0.0211,1.3699999999999998e-05,0.213,0.364,100.04899999999999,4OafepJy2teCjYJbvFE60J,198160,4,76,True
48,0.551,0.537,11,-7.595,1,0.034,0.705,0.0,0.0802,0.493,126.421,5qrSlOut2rNAWv3ubArkNy,196493,4,77,True
49,0.401,0.503,2,-8.084,1,0.0437,0.0158,0.0,0.134,0.23600000000000002,118.491,0yc37FvbXRwwFaQxzpxbsd,181408,4,68,False
50,0.774,0.626,3,-4.4319999999999995,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,4iLqG9SeJSnt0cSPICSjxv,211475,4,6,False
51,0.7490000000000001,0.774,9,-6.221,1,0.12,0.0857,1.1400000000000001e-05,0.11,0.35,99.01899999999999,1vYh9x8UmFTLbXiizk9Qc5,217533,4,68,False
52,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.87799999999999,2dLLR6qlu5UJ5gk0dKz0h3,190185,4,76,False
53,0.619,0.45899999999999996,7,-5.782,0,0.0334,0.56,0.0,0.13699999999999998,0.498,126.803,2ez6qvOTHKeI3ss80NGqnI,184280,4,67,False
54,0.752,0.6779999999999999,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,1p80LdxRV74UKvL8gnD7ky,231827,4,71,False
55,0.623,0.627,5,-6.73,1,0.0518,0.603,0.00908,0.316,0.45899999999999996,100.04,3BwR5psKNxcyqWoc80eOuq,211340,4,55,False
56,0.55,0.415,9,-6.557,0,0.052000000000000005,0.161,0.0,0.10800000000000001,0.27399999999999997,172.065,2JqnpexlO9dmvjUMCaLCLJ,205463,4,74,False
57,0.6759999999999999,0.7709999999999999,8,-3.675,1,0.0483,0.0237,7.000000000000001e-06,0.102,0.569,99.04799999999999,3jjujdWJ72nww5eGnfs2E7,207133,4,88,False
58,0.575,0.758,1,-5.029,0,0.0618,0.0954,0.0,0.39399999999999996,0.493,144.107,5JEx7HbmvHQQswJCsoo9rA,182623,4,76,True
59,0.6859999999999999,0.457,11,-8.322000000000001,1,0.0468,0.595,0.0,0.105,0.718,150.953,1EzrEOXmMH3G43AXT1y7pA,242187,4,83,False
60,0.573,0.7390000000000001,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,0prNGof3XqfTvNDxHonvdK,230227,4,73,False
61,0.657,0.569,2,-6.287000000000001,1,0.0542,0.201,1.3800000000000002e-05,0.126,0.39899999999999997,102.054,6UnCGAEmrbGIOSmGRZQ1M2,233880,4,74,False
62,0.77,0.882,8,-4.792,1,0.0602,0.19399999999999998,0.0,0.316,0.385,99.991,5PYQUBXc7NYeI1obMKSJK0,223523,4,80,False
63,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.44799999999999995,124.959,6V1bu6o1Yo5ZXnsCJU8Ovk,235545,4,70,True
64,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.5710000000000001,125.944,78nplE9X2ZGvQh3TKgvldE,218293,4,69,False
65,0.42700000000000005,0.6890000000000001,7,-5.5889999999999995,1,0.135,0.021,1.69e-06,0.203,0.706,88.875,2e9N4vHYVUwSwRorBzsZXE,217480,4,0,False
66,0.652,0.557,1,-5.7139999999999995,0,0.0318,0.74,0.0,0.124,0.483,150.07299999999998,2qxmye6gAegTMjLKEBoR3d,169354,4,84,False
67,0.75,0.40399999999999997,9,-10.177999999999999,0,0.0682,0.21600000000000003,0.000357,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,232253,4,77,False
68,0.853,0.56,1,-4.961,1,0.0406,0.013000000000000001,0.0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,206693,4,81,False
69,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,0.43,89.991,2wrJq5XKLnmhRXHIAf9xBa,167693,4,85,False
70,0.588,0.7909999999999999,7,-5.595,1,0.0402,0.00245,0.0025800000000000003,0.11800000000000001,0.48700000000000004,94.93299999999999,4D7kxLhSz7siCOw7KA5rQn,231000,4,53,False
71,0.617,0.642,8,-8.624,1,0.0334,0.13,0.157,0.0929,0.221,105.885,6A8dnC0xkiuWN4BshmTB2I,194013,4,64,False
72,0.649,0.762,11,-5.153,0,0.0447,0.0852,0.0038299999999999996,0.11800000000000001,0.48,107.03399999999999,3sJHkcxojoJD2Ytbo1yLLF,213693,4,0,False
73,0.733,0.552,7,-7.404,1,0.0993,0.0833,7.59e-06,0.141,0.27899999999999997,125.311,1ShHhJlzaLuoZbJ3aP4z0m,197307,5,68,False
74,0.728,0.563,1,-8.052999999999999,0,0.134,0.621,0.0,0.179,0.35200000000000004,100.01700000000001,37FXw5QGFN7uwwsLy8uAc0,217707,4,70,False
75,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,66qlqxhEMpSHOzjRK4il0b,261154,4,63,False
76,0.46799999999999997,0.64,0,-5.862,1,0.0275,0.154,0.0,0.154,0.499,79.297,2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,78,False
77,0.7979999999999999,0.6759999999999999,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,0hVXuCcriWRGvwMV1r5Yn9,219947,4,79,False
78,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,0W4Kpfp1w2xkY3PrV714B7,163133,4,71,False
79,0.46399999999999997,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,2kJwzbxV2ppxnQoYw4GLBZ,208687,4,87,False
80,0.628,0.698,6,-5.608,0,0.105,0.0472,0.00143,0.0907,0.732,89.976,27SdWb2rFzO6GWiYDBTD9j,211667,4,77,False
81,0.693,0.6779999999999999,8,-7.159,1,0.0324,0.0154,6.05e-06,0.10099999999999999,0.40399999999999997,103.95200000000001,6oJ6le65B3SEqPwMRNXWjY,228267,4,83,False
82,0.8640000000000001,0.495,0,-7.0360000000000005,1,0.037000000000000005,0.591,0.000133,0.0992,0.72,129.062,4wCmqSrbyCgxEXROQE6vtV,244973,4,75,False
83,0.532,0.7829999999999999,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,4h8VwCb1MTGoLKueQ1WgbD,247427,4,84,False
84,0.665,0.62,1,-5.43,1,0.035,0.41700000000000004,0.0,0.113,0.451,91.008,2uEJanMvnA1dXgX1ASnPQm,192075,4,60,False
85,0.5670000000000001,0.267,4,-6.502000000000001,1,0.0299,0.8390000000000001,1.46e-06,0.08900000000000001,0.0592,110.01100000000001,1ZMiCix7XSAbfAJlEZWMCp,240133,4,87,False
86,0.6779999999999999,0.7829999999999999,7,-4.672,0,0.0828,0.0331,1.51e-05,0.134,0.679,102.0,7HzCxalzzYQOFb9a7Xs3j6,198760,4,0,True
87,0.6659999999999999,0.78,7,-5.1770000000000005,1,0.0404,0.044000000000000004,0.0,0.128,0.795,90.00399999999999,7MapZTlRqFfUteNcghsTwf,190480,4,0,False
88,0.857,0.8,2,-4.035,1,0.0583,0.381,0.0,0.0913,0.966,121.99600000000001,79cuOz3SPQTuFrp8WgftAu,199440,4,4,False
89,0.45299999999999996,0.655,9,-4.22,1,0.0259,0.0794,7.61e-06,0.0849,0.368,172.012,0ll8uFnc0nANY35E0Lfxvg,236160,4,69,False
90,0.593,0.74,8,-6.12,1,0.0339,0.363,2.22e-05,0.102,0.502,118.008,1NrJYpdAi7uosDRPmSYrsG,208107,4,71,False
91,0.34600000000000003,0.429,8,-12.187000000000001,1,0.0832,0.262,0.0008269999999999999,0.138,0.0885,158.931,6YaC65M3ujeROidG3b09J0,260867,3,57,False
92,0.7909999999999999,0.565,5,-3.9330000000000003,0,0.0439,0.0623,0.0,0.156,0.18100000000000002,99.961,5icOoE6VgqFKohjWWNp0Ac,156347,4,79,False
93,0.488,0.34299999999999997,4,-8.985,1,0.0436,0.556,0.0,0.21,0.0978,102.819,4l0Mvzj72xxOpRrp6h8nHi,206459,4,84,False
