,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
0,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.34700000000000003,125.971,0PvFJmanyNQMseIFrU708S,190476,4,94,True
1,0.7240000000000001,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.35100000000000003,0.325,160.048,33gwZOGJWEZ7dRWPqPxBEZ,199758,4,83,True
2,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.45899999999999996,126.03,7v96VvFLS0wSYT8kewNLRy,182857,4,82,True
3,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,2MbdDtCv5LUVjYy9RuGTgC,227478,4,92,True
4,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.47100000000000003,140.04,02kDW379Yfd5PzW5A6vuGt,195429,4,91,True
5,0.8,0.56,5,-4.8180000000000005,0,0.261,0.057,0.0,0.134,0.45,163.071,6EDO9iiTtwNv6waLwa1UUq,200221,4,93,True
6,0.935,0.45399999999999996,1,-7.5089999999999995,1,0.375,0.0194,0.0,0.0824,0.35700000000000004,133.07299999999998,4Oun2ylbjFKMPTiaSbbCih,187541,4,100,True
7,0.8740000000000001,0.44299999999999995,5,-9.628,0,0.24100000000000002,0.147,0.0,0.124,0.298,118.00399999999999,0qJeyYAgv6UpvewUxRXAhb,235988,4,84,True
8,0.778,0.662,8,-6.081,0,0.308,0.187,0.0,0.11599999999999999,0.5710000000000001,149.935,7IECs9d4Rrlpa7tiHOCE1w,192000,4,76,True
9,0.7609999999999999,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,2SAqBLGA283SUiwJ3xOUVI,261493,4,96,True
10,0.7090000000000001,0.679,11,-6.502999999999999,0,0.34600000000000003,0.0115,0.0,0.0971,0.754,162.97299999999998,2T5NBwKRySiCR78vVk08vr,153467,4,82,True
11,0.7609999999999999,0.517,5,-6.916,1,0.0927,0.114,0.0,0.157,0.46,147.912,2rFsFjq0D9JAmc0APpCO6P,174730,4,83,True
12,0.747,0.622,11,-5.825,1,0.0838,0.17600000000000002,0.0,0.151,0.57,159.93,2fZTS0VboxRpF0FdfY7E5P,181661,4,75,True
13,0.695,0.34299999999999997,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,0.22899999999999998,85.84,35RJhm1pEovTBwnNR0zWad,218902,4,91,True
14,0.8320000000000001,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.11599999999999999,93.92399999999999,1VLtjHwRWOVJiE5Py7JxoQ,132833,4,85,True
15,0.614,0.5529999999999999,7,-8.225,1,0.16899999999999998,0.0306,0.0,0.203,0.161,159.999,3GZd1aDsgKL71Kt3VIp0hc,240297,4,80,True
16,0.8809999999999999,0.517,4,-8.916,1,0.308,0.0115,0.0,0.151,0.7859999999999999,115.084,6nDSLDomNqfet6w0r1GHAz,168107,4,78,True
17,0.7829999999999999,0.479,7,-10.645999999999999,1,0.541,0.149,0.0,0.10099999999999999,0.5329999999999999,176.02700000000002,3JKgcAa7r07ocVWcV8bS0H,163798,4,86,True
18,0.9259999999999999,0.542,1,-5.064,1,0.293,0.135,0.0,0.0877,0.564,135.14,6gxKUmycQX7uyMwJcweFjp,181929,4,86,True
19,0.49,0.618,1,-5.655,1,0.10400000000000001,0.0221,3.77e-06,0.259,0.28600000000000003,99.7,1H7KnK26kc1YyellpbINEn,201600,4,91,True
20,0.8009999999999999,0.596,1,-4.72,1,0.0534,0.00301,0.0,0.162,0.134,120.02799999999999,76MjtLfZoTNc3BDqUVjuRH,280666,4,80,True
21,0.825,0.45799999999999996,0,-7.47,1,0.0577,0.114,0.0,0.102,0.161,145.115,3nS9a01VvXHQriLqJYwRqG,197760,4,86,True
22,0.7959999999999999,0.6829999999999999,10,-5.165,0,0.27699999999999997,0.0111,2.58e-06,0.126,0.737,173.852,341lTIxmhybbQsgydwJiFx,141123,3,80,True
23,0.59,0.618,1,-5.756,1,0.33399999999999996,0.0127,0.0,0.244,0.153,96.459,44gRhRi2OhEf7moAUj6MD1,252729,3,83,True
24,0.948,0.63,1,-7.011,1,0.21899999999999997,0.00647,2.02e-05,0.0737,0.425,100.03200000000001,5woaU1FNkqCwg6WzWiQPW5,253569,4,81,True
