,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
0,0.337,0.0111,0,-27.273000000000003,1,0.0456,0.991,0.958,0.0886,0.14800000000000002,75.69,0WzetzBykY3fl41dEJjoYa,159208,5,49,False
1,0.353,0.321,0,-12.743,1,0.0313,0.9109999999999999,0.83,0.0947,0.16899999999999998,125.197,7pJ4qUAXYKIObqrHpN09Ds,163240,4,45,False
2,0.36200000000000004,0.39399999999999996,0,-12.429,1,0.0368,0.691,0.9420000000000001,0.162,0.134,77.518,785YSkv9buDhkUkT0UOWnX,180453,4,43,False
3,0.349,0.402,10,-15.767000000000001,0,0.0378,0.9940000000000001,0.958,0.21899999999999997,0.26,147.048,0id6UGfUY8J4CFXi8JrPZt,200067,3,34,False
4,0.0643,0.0459,0,-23.053,0,0.0448,0.9840000000000001,0.8959999999999999,0.0865,0.0348,66.37899999999999,1BnIyDcFO8GeHYFkD3jy7V,294240,3,36,False
5,0.16899999999999998,0.0283,9,-30.276,0,0.0404,0.978,0.504,0.084,0.0324,79.796,668q4HkqsNaD8Mq5Ljx3gm,328120,3,33,False
6,0.0695,0.128,4,-16.554000000000002,0,0.0381,0.935,0.675,0.0988,0.033,75.258,17Fu6Ze1KwvxhYGGznVBx6,261653,5,31,False
7,0.11699999999999999,0.115,0,-19.541,1,0.0374,0.81,0.9129999999999999,0.0868,0.0369,78.65100000000001,6NA2z3VHRtCyXRTY2DpQ8h,781000,4,31,False
8,0.179,0.0763,10,-26.166,1,0.0551,0.983,0.612,0.595,0.0714,91.944,3D4MbPtLDb1ldVr1DHWR6u,489587,4,23,False
9,0.203,0.27899999999999997,3,-11.123,1,0.0331,0.98,0.0588,0.0995,0.12,72.467,0zzvihf22cm3chBSVS2hjN,300267,4,28,False
10,0.113,0.107,9,-22.412,1,0.0512,0.982,0.0057399999999999994,0.0971,0.0337,79.134,3eAYsjp3ZjSahMFcNgy6Jt,524947,4,29,False
11,0.0691,0.114,4,-26.274,0,0.0717,0.847,0.7490000000000001,0.0992,0.0394,78.538,1kkyoN3zRGRgQ7DjC5qXAl,161850,4,11,False
12,0.39299999999999996,0.0526,11,-26.33,0,0.0735,0.9840000000000001,0.929,0.11,0.41,84.464,1AwKq6kxORQHegRIEtKa9r,199547,4,31,False
13,0.163,0.111,0,-20.314,0,0.0415,0.988,0.9,0.107,0.0278,130.994,2yUiKKUMmcmU0zZKL2eSf2,599533,5,32,False
14,0.127,0.011000000000000001,7,-33.27,0,0.0364,0.983,0.972,0.0967,0.0367,71.19800000000001,2YfZBomGm5Ff4GpJ7Dha9k,246627,4,0,False
15,0.106,0.0142,4,-33.546,0,0.0488,0.992,0.012,0.10400000000000001,0.0345,74.547,6mJlwt6XPR6p3CD1JjaJq8,231027,4,28,False
