,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
0,0.435,0.6509999999999999,0,-6.152,1,0.0288,0.0011099999999999999,0.609,0.111,0.20600000000000002,111.896,6INLpBxo9F5QMer04VXEnd,298467,4,60,False
1,0.515,0.833,4,-9.408999999999999,1,0.0362,0.637,0.9440000000000001,0.302,0.965,178.47099999999998,4GrfClvQgCVLsCfqw7YthQ,276640,4,59,False
2,0.6859999999999999,0.675,2,-10.831,1,0.054000000000000006,0.0884,0.114,0.0911,0.603,146.534,4BKJRy9GPS4Y3t61S1xEhF,292747,4,19,False
3,0.23600000000000002,0.797,9,-6.949,1,0.0447,0.0186,0.0,0.11,0.47700000000000004,154.336,1JYs5OOgeW1jAOaiiLlJdx,213533,4,0,False
4,0.32799999999999996,0.629,2,-8.105,1,0.0343,0.0034,0.0036299999999999995,0.0937,0.41100000000000003,173.862,1kKfa4rdmxdqiE1Edunf18,255773,4,32,False
5,0.711,0.905,6,-7.459,1,0.218,0.122,0.000166,0.395,0.43700000000000006,98.931,0E2UdlzNQP9I70MYumYlFo,288347,4,54,False
6,0.58,0.691,0,-7.359,1,0.0338,0.247,0.0,0.429,0.292,123.617,44OnyhrKWViHX8aHnMk0PU,223173,4,0,False
7,0.327,0.426,7,-11.575999999999999,0,0.027000000000000003,0.878,0.000997,0.18,0.16899999999999998,93.949,7jOM0KIKgIppqIEvEjixaj,268307,4,46,False
8,0.6920000000000001,0.799,1,-7.9239999999999995,1,0.16399999999999998,0.38799999999999996,0.0,0.301,0.5489999999999999,97.978,21REQ1bCUWphT2QK3bLWYQ,199667,4,57,True
9,0.654,0.611,2,-10.45,1,0.11900000000000001,0.0337,0.000178,0.405,0.7859999999999999,85.387,5PntSbMHC1ud6Vvl8x56qd,235000,4,70,False
10,0.5770000000000001,0.828,7,-9.805,1,0.0556,0.358,0.013000000000000001,0.0683,0.706,142.365,5GPPI3rnZDptLYRN4vTUoZ,314067,4,58,False
11,0.595,0.737,10,-10.332,0,0.03,0.0296,0.109,0.0639,0.867,101.193,6D44MaupiigmMXuJg0rU82,300693,4,0,False
12,0.593,0.693,4,-8.576,1,0.0305,0.0283,0.084,0.172,0.7490000000000001,150.489,3soLwFvqNYT90pZHSZhmK2,363538,4,43,False
13,0.687,0.635,2,-14.667,1,0.0365,0.0443,0.0252,0.0963,0.546,109.448,6Kz3o55LxMA11GbvFXHFtX,252360,4,55,False
