,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
0,0.406,0.6,2,-7.956,1,0.045,0.131,0.0676,0.209,0.262,116.751,6uEDQ3D4Lx83fZwbgLn895,527133,4,43,False
1,0.5820000000000001,0.34299999999999997,5,-8.004,0,0.0428,0.735,0.0,0.125,0.462,88.14399999999999,16Po3i2Kcsy74jz0lp6fdJ,424640,4,48,False
2,0.506,0.493,8,-7.7589999999999995,1,0.0427,0.7979999999999999,0.00355,0.307,0.584,134.77,6ZgaUtMlUzUf7SqbUUnfbu,644013,4,58,False
3,0.623,0.40299999999999997,5,-11.120999999999999,0,0.0426,0.451,1.13e-05,0.44799999999999995,0.631,93.911,34xixFi5y3I5FIOH1ZWisx,396960,4,49,False
4,0.654,0.33399999999999996,8,-12.662,1,0.0521,0.7020000000000001,0.7140000000000001,0.114,0.6970000000000001,81.544,2oMaXY0yiWhAEWD7SutXh2,410667,4,44,False
5,0.418,0.22699999999999998,4,-15.537,0,0.0379,0.912,0.8220000000000001,0.0956,0.21,103.586,4N6JkrGD78eLooaTDmwo9s,395560,4,44,False
6,0.5870000000000001,0.6729999999999999,10,-7.858,1,0.0509,0.7440000000000001,0.00618,0.0721,0.7879999999999999,123.40700000000001,5f0n6K8hW2RIVXuZjxO0bu,385867,4,45,False
7,0.473,0.67,8,-7.756,1,0.0353,0.446,3.15e-06,0.0957,0.8079999999999999,152.484,1dZHIbmuBDAwXfQOM4dyM3,625293,4,50,False
8,0.541,0.607,0,-8.435,1,0.0438,0.727,0.442,0.0997,0.754,104.96,0zQE77yszbyv61M4NboU2u,406267,4,44,False
9,0.612,0.493,5,-8.589,0,0.0467,0.804,0.266,0.20199999999999999,0.484,126.35799999999999,4Vkk3iD1VrENHJEACNddvt,570720,4,56,False
10,0.551,0.551,3,-12.876,1,0.0446,0.769,0.861,0.105,0.485,120.212,3XcolyPDfgNsoEUyucOPrL,367440,4,39,False
11,0.517,0.151,0,-17.266,1,0.0373,0.705,0.0013599999999999999,0.11599999999999999,0.21,136.356,4vLYewWIvqHfKtJDk8c8tq,562640,4,62,False
12,0.62,0.324,3,-14.199000000000002,1,0.0606,0.682,0.00108,0.11199999999999999,0.596,78.89,5rcEapnWT4NrPSFT5co106,445427,4,43,False
13,0.406,0.20800000000000002,1,-13.767000000000001,0,0.0413,0.9620000000000001,0.929,0.18100000000000002,0.29100000000000004,102.77799999999999,4WU6x0MauVlAkpV6aTX4FM,368107,4,50,False
14,0.41600000000000004,0.201,8,-11.460999999999999,1,0.0379,0.975,0.8029999999999999,0.107,0.37200000000000005,165.86900000000003,6MXrGG7nff0FXBQJa5UF9P,339333,3,48,False
15,0.39399999999999996,0.441,8,-14.237,1,0.0371,0.6920000000000001,0.0375,0.105,0.629,90.05799999999999,3AJSnSiVDz37q85LP2Rop0,378960,4,48,False
16,0.33399999999999996,0.8059999999999999,1,-8.993,1,0.132,0.258,0.0,0.11199999999999999,0.395,127.759,60HyLH6b6ClXi7jnT4XTZq,669267,1,43,False
17,0.428,0.0768,0,-17.412,0,0.0413,0.774,0.0487,0.12300000000000001,0.11199999999999999,107.712,013grywiX7Qu6WVfnJ1opa,308933,4,50,False
18,0.495,0.182,10,-11.116,0,0.0467,0.79,0.000368,0.129,0.203,112.89,5vb7At47uO0yPGfmYnAHuw,355333,4,56,False
19,0.39799999999999996,0.527,4,-16.590999999999998,0,0.0297,0.713,0.934,0.11900000000000001,0.353,118.50399999999999,6eimz6jvlZaPwtflDWCTa0,301867,4,54,False
20,0.519,0.379,9,-14.368,1,0.0353,0.40700000000000003,0.28800000000000003,0.161,0.598,139.749,2JdllRPH6a8NCpt2bpxpns,729760,4,47,False
21,0.42700000000000005,0.114,2,-22.546,0,0.0509,0.843,0.863,0.0966,0.114,60.483999999999995,1J9iVCaEriyoMXpj2XszhU,282320,4,61,False
22,0.47600000000000003,0.251,9,-13.854000000000001,0,0.0278,0.769,0.774,0.0637,0.37,98.833,6f7r5i4xVwePkHDHwwMK75,354973,4,0,False
23,0.611,0.29100000000000004,2,-18.392,1,0.0647,0.765,0.000133,0.0571,0.534,83.443,2EW1mFJaikQh0vxOoB7uGp,283740,4,51,False
24,0.303,0.0141,10,-19.759,0,0.0418,0.948,0.0944,0.0792,0.157,171.43900000000002,1hVRTl4yhWmGW7ImZoO22e,258266,3,58,False
25,0.42100000000000004,0.0161,2,-25.358,0,0.0374,0.81,0.0021,0.0978,0.16,110.926,0aWMVrwxPNYkKmFthzmpRi,337733,4,65,False
26,0.49200000000000005,0.205,9,-8.488,0,0.0577,0.983,0.893,0.122,0.109,128.315,6TAW00MAPvS59yEoIgtOEI,310055,4,56,False
