,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,popularity,explicit
0,0.7959999999999999,0.807,10,-4.721,1,0.0438,0.0386,0.0,0.1,0.9309999999999999,111.00399999999999,62ZsjsTf7MLdH0dbIAM54R,210697,4,0,False
1,0.809,0.555,0,-5.689,1,0.0617,0.48100000000000004,1.46e-06,0.133,0.473,104.085,7IbQBMmRTzr6qAasixQ9bQ,219653,4,0,False
2,0.5479999999999999,0.36700000000000005,5,-9.271,1,0.0309,0.6679999999999999,0.0,0.14400000000000002,0.41600000000000004,147.946,1kiylxwnw8R8rJoCDtubWM,200120,4,64,False
3,0.5329999999999999,0.6,0,-5.329,1,0.0269,0.0243,0.0,0.0673,0.349,92.02799999999999,6OW9DM0XwDzdiIlKcTuPD3,226293,4,56,False
4,0.773,0.57,2,-10.356,1,0.067,0.6920000000000001,0.000192,0.0948,0.36200000000000004,112.059,1rDFKjc3N1o8REMY9jVBPh,200539,4,43,False
5,0.551,0.64,8,-7.607,1,0.047,0.271,0.00119,0.106,0.258,137.986,67Pa5FKcb3RnFtSXmBH6IZ,244573,4,0,False
6,0.475,0.385,5,-9.966000000000001,0,0.027999999999999997,0.386,0.0034799999999999996,0.0968,0.0845,99.99700000000001,7GXTUJVO24C8UVrdocU52T,323947,4,0,False
7,0.373,0.703,4,-5.803,1,0.062,0.0597,0.0,0.0715,0.221,123.90899999999999,1var9mNP1RLTlu8qVDji0F,240280,4,48,False
8,0.54,0.49700000000000005,1,-11.965,1,0.0408,0.44799999999999995,2.4100000000000003e-05,0.111,0.29,100.992,1pDYCsbY4NkeQb8AvanZMj,210413,4,55,False
9,0.5820000000000001,0.7070000000000001,0,-5.739,1,0.0403,0.0399,1.0800000000000002e-05,0.106,0.57,116.01,0JdIj8YUpJkftN6bVbEAr2,187707,4,40,False
10,0.682,0.589,2,-8.94,1,0.0596,0.414,4.6899999999999995e-05,0.12,0.45399999999999996,97.00399999999999,4MTAzJrRxvLxCOfHWU9ZiL,221979,4,40,False
11,0.627,0.5920000000000001,6,-5.977,1,0.314,0.126,0.0,0.111,0.462,167.882,2wWboDFZJPWXVNlHUbdSVQ,197847,4,68,False
12,0.593,0.586,9,-5.541,1,0.0483,0.655,0.0,0.0904,0.41700000000000004,148.1,67OCXWC93GcixTk3wYvX9c,241800,4,44,False
13,0.445,0.7709999999999999,0,-4.607,1,0.0501,0.133,0.0,0.273,0.44799999999999995,147.91299999999998,4m1lB7qJ78VPYsQy7RoBcU,226827,4,60,False
14,0.614,0.8,7,-4.995,1,0.0416,0.0146,0.0,0.0921,0.408,118.98700000000001,6lSKrLc95qy97lCE6CXSZb,251107,4,36,False
15,0.691,0.9390000000000001,10,-3.1489999999999996,0,0.0414,0.0464,0.0,0.326,0.645,115.00200000000001,0MLw3p1PWOsbDMwSzV8Gw0,228093,4,33,False
16,0.623,0.753,4,-5.371,1,0.0402,0.11900000000000001,1.27e-05,0.161,0.713,75.99,1CX3zLl6r7KJpzzO1Ckulv,230808,4,0,False
17,0.461,0.6729999999999999,1,-6.144,1,0.0383,0.0292,0.0,0.0821,0.242,110.10799999999999,4gOKl65mwqty8RGiokhv3h,270867,4,28,False
18,0.574,0.81,0,-5.813,1,0.0379,0.0193,0.0,0.284,0.326,89.98899999999999,3hSzCNU37Yfauxrdup4sxi,216453,4,41,False
19,0.542,0.632,11,-5.69,1,0.028999999999999998,0.0226,3.09e-06,0.26899999999999996,0.5529999999999999,160.02100000000002,5Rv2Qybimpsp9hzFnMQBYN,195160,4,55,False
20,0.618,0.746,7,-5.144,0,0.0273,0.0176,6.15e-05,0.0936,0.5,127.052,4i73TuJFEmHsvzwWwmRaWQ,211787,4,0,False
21,0.293,0.18100000000000002,2,-13.685,1,0.0359,0.805,0.000103,0.0884,0.309,171.49200000000002,0cqSEpg2nYbneh7RGNrDcp,206988,1,44,False
22,0.603,0.45899999999999996,2,-9.122,1,0.0281,0.282,0.0,0.426,0.405,126.979,5vNQTqS0JToEWzlizaGzpy,226053,4,41,False
23,0.748,0.48700000000000004,2,-9.248,1,0.0651,0.79,0.0154,0.14400000000000002,0.495,96.648,3LJr3TanDnPqDHXWzet4Yi,207987,4,37,False
24,0.484,0.165,3,-13.015999999999998,1,0.0456,0.7559999999999999,0.0,0.231,0.512,135.946,33AwnZl99mjxjNjMIbflbH,270681,4,52,False
25,0.48700000000000004,0.568,11,-8.443999999999999,0,0.0395,0.8109999999999999,0.00010700000000000001,0.135,0.29100000000000004,187.774,3DY5GOnDQXNKP0fNXcnW2U,214693,4,49,False
26,0.461,0.825,4,-6.465,1,0.0365,0.0033,7.86e-06,0.153,0.5379999999999999,152.07399999999998,0ZgehEjqsRScwDPdb6kWkg,228960,4,0,False
27,0.42100000000000004,0.733,0,-5.2589999999999995,1,0.0338,0.0020800000000000003,0.0,0.128,0.43799999999999994,171.81400000000002,0kJSz8ENF9QUcBmhBvIROi,216991,4,50,False
